time,open,high,low,close,tick_volume,spread,real_volume
2025-07-01 03:30:00,3321.09,3321.15,3320.74,3320.78,73,12,0
2025-07-01 03:31:00,3320.78,3321.03,3319.52,3319.97,98,12,0
2025-07-01 03:32:00,3319.97,3320.23,3319.73,3319.76,62,12,0
2025-07-01 03:33:00,3319.76,3320.67,3319.41,3320.27,126,12,0
2025-07-01 03:34:00,3320.28,3320.29,3318.58,3318.62,90,12,0
2025-07-01 03:35:00,3318.62,3318.98,3318.16,3318.74,111,12,0
2025-07-01 03:36:00,3318.75,3318.75,3318.06,3318.55,69,12,0
2025-07-01 03:37:00,3318.55,3318.8,3318.19,3318.8,68,12,0
2025-07-01 03:38:00,3318.8,3319.09,3318.53,3318.56,68,12,0
2025-07-01 03:39:00,3318.56,3319.31,3318.55,3319.31,64,12,0
2025-07-01 03:40:00,3319.31,3319.38,3318.75,3319.38,79,12,0
2025-07-01 03:41:00,3319.38,3320.33,3319.38,3320.33,64,12,0
2025-07-01 03:42:00,3320.31,3320.39,3319.87,3320.05,72,12,0
2025-07-01 03:43:00,3320.05,3320.56,3320.05,3320.48,69,12,0
2025-07-01 03:44:00,3320.48,3321.79,3320.4,3321.71,81,12,0
2025-07-01 03:45:00,3321.71,3321.85,3321.16,3321.25,76,12,0
2025-07-01 03:46:00,3321.25,3322.31,3321.25,3321.52,68,12,0
2025-07-01 03:47:00,3321.53,3322.17,3321.48,3322.17,68,12,0
2025-07-01 03:48:00,3322.18,3322.63,3321.16,3321.16,127,12,0
2025-07-01 03:49:00,3321.14,3321.16,3320.7,3320.85,74,12,0
2025-07-01 03:50:00,3320.84,3321.24,3320.84,3321.16,46,12,0
2025-07-01 03:51:00,3321.17,3321.62,3321.03,3321.54,54,12,0
2025-07-01 03:52:00,3321.54,3321.56,3321.06,3321.06,64,12,0
2025-07-01 03:53:00,3321.06,3321.17,3320.61,3320.65,60,12,0
2025-07-01 03:54:00,3320.65,3320.77,3320.46,3320.62,48,12,0
2025-07-01 03:55:00,3320.62,3321.02,3320.55,3320.67,51,12,0
2025-07-01 03:56:00,3320.67,3320.74,3319.93,3319.95,62,12,0
2025-07-01 03:57:00,3319.95,3320.29,3319.93,3320.25,55,12,0
2025-07-01 03:58:00,3320.25,3320.52,3320.08,3320.52,53,12,0
2025-07-01 03:59:00,3320.37,3321.11,3320.37,3321.11,50,12,0
2025-07-01 04:00:00,3321.11,3321.12,3320.74,3320.74,52,12,0
2025-07-01 04:01:00,3320.74,3321.05,3320.57,3321.03,67,12,0
2025-07-01 04:02:00,3321.03,3321.79,3320.84,3321.07,81,12,0
2025-07-01 04:03:00,3321.07,3321.31,3320.65,3321.08,77,12,0
2025-07-01 04:04:00,3321.08,3321.29,3320.65,3320.65,77,12,0
2025-07-01 04:05:00,3320.64,3320.73,3319.94,3320.28,96,12,0
2025-07-01 04:06:00,3320.28,3320.31,3319.72,3320.03,62,12,0
2025-07-01 04:07:00,3320.04,3320.04,3318.97,3319.07,108,12,0
2025-07-01 04:08:00,3319.07,3319.41,3319.07,3319.27,82,12,0
2025-07-01 04:09:00,3319.27,3319.45,3319.21,3319.24,59,12,0
2025-07-01 04:10:00,3319.24,3320.24,3319.24,3320.2,65,12,0
2025-07-01 04:11:00,3320.2,3321.18,3320.2,3321.02,70,12,0
2025-07-01 04:12:00,3321.02,3322.21,3321.02,3322.2,114,12,0
2025-07-01 04:13:00,3322.17,3322.27,3321.23,3321.48,109,12,0
2025-07-01 04:14:00,3321.48,3322.57,3321.43,3321.45,126,12,0
2025-07-01 04:15:00,3321.45,3321.86,3321.22,3321.39,107,12,0
2025-07-01 04:16:00,3321.39,3321.96,3321.39,3321.93,82,12,0
2025-07-01 04:17:00,3321.92,3322.22,3321.83,3322.03,74,12,0
2025-07-01 04:18:00,3322.03,3322.16,3321.83,3322.14,65,12,0
2025-07-01 04:19:00,3322.15,3323.09,3322.11,3322.94,77,12,0
2025-07-01 04:20:00,3322.94,3322.95,3322.44,3322.58,108,12,0
2025-07-01 04:21:00,3322.58,3322.77,3322.58,3322.7,62,12,0
2025-07-01 04:22:00,3322.69,3322.87,3322.67,3322.75,73,12,0
2025-07-01 04:23:00,3322.75,3323.0,3322.42,3322.53,83,12,0
2025-07-01 04:24:00,3322.53,3322.99,3322.53,3322.86,85,12,0
2025-07-01 04:25:00,3322.86,3322.96,3322.69,3322.73,55,12,0
2025-07-01 04:26:00,3322.73,3322.85,3322.66,3322.79,31,12,0
2025-07-01 04:27:00,3322.79,3322.8,3322.45,3322.7,46,12,0
2025-07-01 04:28:00,3322.66,3323.1,3322.3,3322.99,53,12,0
2025-07-01 04:29:00,3322.99,3323.03,3322.76,3322.79,72,12,0
2025-07-01 04:30:00,3322.78,3322.95,3322.58,3322.69,47,12,0
2025-07-01 04:31:00,3322.69,3322.77,3322.45,3322.6,56,12,0
2025-07-01 04:32:00,3322.6,3322.64,3322.17,3322.17,64,12,0
2025-07-01 04:33:00,3322.22,3322.49,3322.01,3322.27,50,12,0
2025-07-01 04:34:00,3322.27,3322.89,3322.11,3322.89,77,12,0
2025-07-01 04:35:00,3322.89,3322.9,3322.24,3322.24,39,12,0
